"('mid',)","('averageRating',)","('numVotes',)"
tt4079944,6.4,177
tt4079958,8.8,1789
tt4079964,7.6,135
tt4080006,7.9,593
tt4080028,6.2,1071
tt4080038,7.8,339
tt4080040,7.7,106
tt4080046,5.9,180
tt4080138,8.5,2682
tt4080210,7.7,208
tt4080386,6.3,1549
tt4080400,5.9,188
tt4080550,8.2,113
tt4080556,4.1,168
tt4080594,4.5,342
tt4080598,7.1,2079
tt4080666,3.2,137
tt4080672,6.0,4319
tt4080728,7.7,52925
tt4080744,9.0,1914
tt4080760,6.7,118
tt4080768,6.7,4780
tt4080812,3.0,204
tt4080858,5.4,859
tt4080956,6.8,22864
tt4081012,4.4,532
tt4081028,7.7,117
tt4081074,7.2,154
tt4081260,6.4,1823
tt4081272,7.5,255
tt4081276,8.8,363
tt4081286,8.1,228
tt4081290,8.0,234
tt4081298,8.4,243
tt4081300,8.9,304
tt4081312,8.2,226
tt4081316,8.2,242
tt4081326,3.7,158
tt4081436,7.8,145
tt4081582,7.3,2088
tt4081648,7.9,246
tt4082066,7.0,107
tt4082068,7.2,15580
tt4082288,8.1,411
tt4082314,4.7,343
tt4082418,8.1,110
tt4082482,5.2,1676
tt4082506,4.4,181
tt4082524,5.2,954
tt4082540,8.1,513
tt4082556,8.2,473
tt4082596,6.8,1421
tt4082644,3.8,586
tt4082652,8.4,3119
tt4082656,8.6,3204
tt4082744,8.6,13566
tt4082810,7.1,573
tt4082982,7.6,295
tt4082984,7.4,288
tt4082996,7.9,1938
tt4083004,7.0,138
tt4083028,8.2,3569
tt4083052,5.3,1123
tt4083076,5.4,1033
tt4083108,8.7,111
tt4083116,5.4,107
tt4083166,9.0,170
tt4083168,9.4,237
tt4083206,8.2,472
tt4083422,8.4,2663
tt4083504,8.1,556
tt4083566,7.8,350
tt4083570,7.5,325
tt4083572,4.4,10397
tt4083626,7.2,198
tt4083632,7.1,198
tt4083654,8.5,193
tt4083656,8.5,525
tt4083682,3.6,694
tt4083740,3.8,410
tt4083762,7.6,114
tt4083766,8.3,108
tt4083778,6.3,242
tt4083850,6.5,1416
tt4084032,8.3,478
tt4084056,6.8,2940
tt4084060,6.4,534
tt4084066,7.6,612
tt4084076,6.3,549
tt4084078,8.8,249
tt4084112,6.6,235
tt4084182,6.3,207
tt4084354,7.9,173
tt4084744,7.0,11956
tt4084774,8.7,331
tt4084844,7.0,298
tt4085018,8.0,940
tt4085022,8.7,1407
tt4085024,8.0,902
tt4085026,8.2,955
tt4085028,8.2,898
tt4085030,7.6,806
tt4085044,6.5,159
tt4085066,5.8,113
tt4085078,7.9,256
tt4085084,6.2,6272
tt4085090,8.1,663
tt4085112,6.5,330
tt4085130,5.7,189
tt4085150,5.3,356
tt4085166,4.1,239
tt4085176,7.6,1052
tt4085200,7.8,1709
tt4085238,5.2,2327
tt4085502,6.8,929
tt4085550,2.4,112
tt4085582,7.5,253
tt4085584,5.7,3693
tt4085696,8.4,1717
tt4085894,2.5,570
tt4085944,5.7,4032
tt4086010,7.2,170
tt4086018,5.6,3415
tt4086024,7.0,306
tt4086026,7.3,235
tt4086028,8.0,401
tt4086030,8.2,113
tt4086032,5.1,2738
tt4086034,7.5,170
tt4086038,7.4,143
tt4086092,6.9,300
tt4086094,7.0,323
tt4086100,3.9,135
tt4086116,1.8,545
tt4086130,8.2,772
tt4086578,6.7,104
tt4086612,9.0,1639
tt4086614,9.5,2474
tt4086822,6.3,340
tt4087032,8.8,1938
tt4087182,6.9,678
tt4087206,8.2,190
tt4087816,3.3,182
tt4087822,5.0,133
tt4087850,6.0,926
tt4087914,6.5,275
tt4087916,6.2,1342
tt4087918,8.0,303
tt4088150,7.8,115
tt4088268,7.0,19513
tt4088328,7.8,1902
tt4088352,6.0,317
tt4088556,8.5,3553
tt4088588,7.9,3926
tt4088818,7.5,397
tt4088848,5.9,380
tt4089098,7.4,766
tt4089122,7.5,745
tt4089160,7.8,1470
tt4089276,6.7,780
tt4089412,6.0,570
tt4089554,8.2,536
tt4089740,8.4,3860
tt4089746,8.6,3913
tt4089748,8.6,3896
tt4089752,9.0,4338
tt4089754,9.7,13736
tt4089772,7.4,153
tt4089782,7.0,862
tt4089812,7.8,111
tt4089896,7.4,563
tt4089906,8.9,969
tt4090552,5.9,228
tt4092270,6.9,574
tt4092306,8.0,164
tt4092422,5.7,379
tt4092512,7.5,245
tt4092686,7.1,244
tt4092774,6.8,336
tt4092950,9.5,3554
tt4092956,9.2,3009
tt4093006,8.4,328
tt4093030,8.3,107
tt4093166,8.0,275
tt4093234,7.9,2024
tt4093298,8.1,2152
tt4093410,6.8,231
tt4093626,7.7,136
tt4093636,7.3,180
tt4093680,6.7,1625
tt4093700,7.0,462
tt4093826,8.5,64523
tt4093830,7.5,1487
tt4093842,7.5,1494
tt4093858,7.5,1564
tt4093872,7.0,150
tt4094144,6.1,220
tt4094176,7.5,103
tt4094300,7.9,19364
tt4094332,8.1,1849
tt4094424,6.5,431
tt4094596,7.0,193
tt4094724,6.0,98561
tt4094916,4.8,128
tt4094954,8.4,319
tt4095186,6.7,126
tt4095380,7.6,394
tt4095390,8.2,250
tt4095426,7.5,398
tt4095428,7.5,365
tt4095432,7.5,353
tt4095464,8.0,323
tt4095550,4.9,251
tt4095554,6.9,104
tt4095606,7.8,328
tt4095612,8.3,318
tt4095614,8.0,288
tt4095616,8.3,292
tt4095618,8.6,309
tt4095622,6.9,380
tt4095626,5.8,224
tt4095630,8.4,732
tt4095638,8.1,267
tt4095646,8.0,133
tt4095652,7.7,249
tt4095670,7.6,271
tt4095672,7.4,500
tt4095678,7.4,302
tt4095694,7.6,325
tt4095714,7.7,247
tt4095844,7.3,654
tt4095942,6.2,556
tt4095962,7.8,1114
tt4095988,6.4,310
tt4096608,3.8,425
tt4096620,6.6,127
tt4096750,3.6,1042
tt4096762,5.3,178
tt4096810,6.0,4573
tt4096870,6.9,374
tt4096876,8.0,235
tt4097004,7.6,351
tt4097148,7.6,242
tt4097162,8.0,371
tt4097304,8.5,404
tt4097306,8.5,383
tt4097612,6.4,2353
tt4097702,8.5,476
tt4097826,6.1,1227
tt4097914,8.4,389
tt4098616,8.5,457
tt4098724,8.5,382
tt4098778,8.4,534
tt4099178,8.2,399
tt4100252,6.0,173
tt4102304,6.8,505
tt4102318,3.4,127
tt4102346,6.3,453
tt4102430,7.6,294
tt4102432,7.6,294
tt4102434,7.4,281
tt4102438,7.5,280
tt4102442,7.4,274
tt4102446,7.4,270
tt4102450,7.6,269
tt4102456,7.5,267
tt4102458,7.7,267
tt4102462,7.4,264
tt4102464,7.8,280
tt4102468,7.9,275
tt4102472,7.9,336
tt4102590,6.4,162
tt4102722,5.3,2501
tt4102726,5.5,414
tt4102746,8.5,135
tt4102826,7.3,171
tt4102834,7.1,153
tt4102996,7.8,1704
tt4103160,5.4,304
tt4103222,9.2,1130
tt4103306,5.6,102
tt4103404,6.7,1214
tt4103470,5.7,1031
tt4103474,7.1,218
tt4103512,4.4,174
tt4103600,8.6,320
tt4103658,8.2,293
tt4103668,7.5,334
tt4103686,6.4,1295
tt4103724,6.7,17012
tt4103744,8.0,261
tt4103772,7.6,231
tt4103786,7.9,217
tt4103808,7.5,163
tt4103992,5.6,1879
tt4104014,5.4,113
tt4104022,6.8,9999
tt4104054,5.2,8019
tt4104086,6.1,114
tt4104354,5.5,497
tt4104358,7.8,101
tt4104878,7.6,356
tt4104998,7.3,125
tt4105246,8.3,411
tt4105254,8.1,332
tt4105262,7.9,483
tt4105264,8.3,171
tt4105266,8.7,146
tt4105466,6.6,261
tt4105490,8.7,1456
tt4105584,4.2,1526
tt4105618,8.3,5157
tt4105628,6.5,121
tt4105700,4.3,581
tt4105970,5.9,7425
tt4106028,5.9,127
tt4106068,8.3,1883
tt4106258,7.4,1761
tt4106266,8.1,1110
tt4106282,8.0,398
tt4106286,7.3,524
tt4106306,5.8,2220
tt4106374,6.3,340
tt4106376,5.4,9869
tt4106398,8.5,166
tt4106514,5.7,9597
tt4106708,7.5,256
tt4106718,7.6,252
tt4106784,8.5,283
tt4106808,4.2,118
tt4106874,6.3,1152
tt4106880,7.4,360
tt4107032,8.6,1389
tt4107138,8.6,268
tt4107370,9.2,425
tt4107790,8.0,813
tt4107858,6.6,11277
tt4107892,8.7,2144
tt4107894,9.3,3314
tt4107904,7.4,267
tt4107906,7.3,262
tt4107912,7.5,272
tt4107914,7.7,287
tt4107916,7.3,241
tt4107918,7.6,300
tt4107922,7.5,265
tt4107924,7.1,252
tt4108068,5.4,622
tt4108124,8.0,453
tt4108134,7.4,9825
tt4108304,8.6,5873
tt4108308,8.6,5359
tt4108310,8.5,4785
tt4108312,8.4,4975
tt4108314,8.1,4292
tt4108316,8.7,6917
tt4108318,8.1,4060
tt4108320,8.7,4219
tt4108322,8.3,3628
tt4108346,7.3,657
tt4108472,8.4,1894
tt4108622,8.5,1673
tt4108632,2.5,188
tt4108798,8.5,326
tt4108842,7.7,339
tt4108894,7.1,2197
tt4108908,6.9,155
tt4108968,8.3,407
tt4109096,7.0,101
tt4109242,5.6,663
tt4109268,6.6,739
tt4109292,7.6,156
tt4109296,7.7,152
tt4109302,7.2,135
tt4109304,7.4,129
tt4109322,7.9,928
tt4109382,6.2,143
tt4109508,8.4,150
tt4109572,7.6,304
tt4109630,6.9,1362
tt4109632,6.6,413
tt4109672,8.4,413
tt4109822,8.2,499
tt4109826,8.4,608
tt4109836,8.0,1945
tt4110108,7.8,683
tt4110118,7.6,521
tt4110246,6.1,447
tt4110388,5.4,3532
tt4110400,5.8,596
tt4110568,7.0,17087
tt4110738,8.3,729
tt4110752,7.9,682
tt4110822,9.3,4428
tt4110972,7.5,2188
tt4111062,7.6,142
tt4111068,8.3,245
tt4111088,8.4,422
tt4111090,8.5,442
tt4111094,8.4,421
tt4111096,8.3,422
tt4111294,8.1,5008
tt4111430,7.1,668
tt4111826,4.7,283
tt4111882,7.7,416
tt4111912,7.0,103
tt4111956,5.9,1164
tt4112020,6.7,106
tt4112036,9.0,1834
tt4112054,6.6,117
tt4112184,7.2,301
tt4112208,8.0,769
tt4112334,5.3,1044
tt4112354,4.2,107
tt4112400,7.2,124
tt4112402,5.4,116
tt4112406,7.0,101
tt4112416,5.2,280
tt4112470,6.1,129
tt4112690,5.3,411
tt4113012,7.7,161
tt4113026,7.3,209
tt4113030,7.4,203
tt4113040,7.7,457
tt4113078,8.0,636
tt4113114,5.1,915
tt4113150,7.8,332
tt4113154,7.4,322
tt4113156,7.8,341
tt4113346,2.9,270
tt4113712,7.1,1488
tt4113784,8.4,578
tt4113846,4.9,1177
tt4114238,8.0,292
tt4114250,7.5,515
tt4114302,5.6,224
tt4114398,8.7,193
tt4114456,6.5,967
tt4114478,6.3,127
tt4114484,6.6,233
tt4114526,8.8,1863
tt4114630,4.3,218
tt4114744,7.5,10054
tt4114762,3.8,3307
tt4114870,9.0,375
tt4114880,7.8,237
tt4114890,7.6,175
tt4114944,3.2,573
tt4115120,8.4,1901
tt4115498,5.3,317
tt4115552,7.3,330
tt4115648,6.7,234
tt4115670,8.2,217
tt4115752,8.2,3483
tt4115786,4.3,202
tt4115814,7.8,139
tt4115864,6.6,428
tt4115932,5.0,638
tt4115942,8.1,594
tt4115968,7.8,218
tt4115972,8.0,247
tt4116030,6.4,3319
tt4116046,8.3,610
tt4116116,6.9,887
tt4116284,7.3,142641
tt4116388,3.7,234
tt4116468,6.8,103
tt4116474,7.8,149
tt4116476,8.5,174
tt4116608,7.4,609
tt4116796,8.3,332
tt4116866,8.4,944
tt4116948,8.4,116
tt4117066,7.2,661
tt4117094,5.3,454
tt4117096,8.0,159
tt4117142,7.5,286
tt4117156,3.1,140
tt4117206,5.4,784
tt4117250,7.8,3908
tt4117294,7.4,317
tt4117326,5.7,360
tt4117338,4.2,286
tt4117366,8.4,1492
tt4117506,6.6,111
tt4117510,2.6,710
tt4117850,6.3,751
tt4118056,6.3,162
tt4118094,7.1,719
tt4118110,7.5,442
tt4118252,5.8,111
tt4118348,7.2,140
tt4118368,8.1,144
tt4118380,8.8,162
tt4118386,8.9,210
tt4118392,8.3,120
tt4118400,9.4,212
tt4118466,7.3,5253
tt4118580,6.7,1143
tt4118584,7.1,10311
tt4118588,8.3,391
tt4118606,4.3,3377
tt4118626,8.3,398
tt4118834,7.7,345
tt4118868,7.2,152
tt4118878,6.5,167
tt4118932,6.5,2375
tt4119030,5.7,1026
tt4119044,6.4,225
tt4119052,6.9,266
tt4119054,6.5,348
tt4119064,5.5,241
tt4119192,7.7,153
tt4119208,7.3,529
tt4119270,7.5,216
tt4119278,4.9,5794
tt4119470,8.4,124
tt4119472,8.1,138
tt4119476,8.9,142
tt4119478,9.2,159
tt4119480,9.0,144
tt4119484,9.3,149
tt4119486,9.0,143
tt4119488,8.9,142
tt4119492,8.5,143
tt4119494,9.5,168
tt4119496,9.5,162
tt4119504,7.3,532
tt4119590,7.1,1042
tt4119762,8.5,137
tt4119768,8.1,173
tt4119770,8.3,136
tt4120176,6.9,13437
tt4120210,6.1,2178
tt4120336,8.8,418
tt4120498,8.1,920
tt4120502,8.3,3950
tt4120506,7.7,3594
tt4120512,8.4,3658
tt4120516,7.8,3375
tt4120520,8.0,3340
tt4120524,7.9,3389
tt4120532,8.4,3855
tt4120538,8.0,3355
tt4120542,8.1,3176
tt4120544,8.1,3133
tt4120550,8.4,3172
tt4120554,8.6,3258
tt4120598,6.6,144
tt4120698,8.5,3079
tt4120702,9.2,4460
tt4120704,8.4,3095
tt4120714,8.1,2910
tt4120718,7.9,2820
tt4120720,7.8,2856
tt4120722,8.6,3015
tt4120726,8.2,2970
tt4120730,8.5,3114
tt4120734,8.8,3216
tt4120738,8.5,2886
tt4120762,4.1,209
tt4120866,3.6,146
tt4121152,6.1,105
tt4121340,7.0,132
tt4121352,8.4,1344
tt4121492,7.9,835
tt4121610,7.1,1124
tt4121640,5.7,219
tt4121750,7.8,142
tt4121866,5.9,192
tt4121906,6.8,159
tt4121910,7.8,124
tt4122068,8.0,39078
tt4122118,6.4,1147
tt4122254,6.3,428
tt4122348,6.0,603
tt4122454,8.5,2863
tt4122456,9.0,3677
tt4122468,5.7,712
tt4122590,5.8,110
tt4122656,8.5,1369
tt4122662,8.2,1351
tt4122664,1.5,370
tt4122672,6.0,1712
tt4122678,9.0,1553
tt4122680,8.5,1419
tt4122688,8.7,1416
tt4122690,9.2,1800
tt4122708,9.1,2327
tt4122842,8.1,498
tt4122886,6.8,801
tt4123186,6.7,137
tt4123262,7.2,137
tt4123300,8.8,266
tt4123310,9.2,299
tt4123316,7.8,181
tt4123430,6.5,252847
tt4123482,3.3,748
tt4123506,5.7,215
tt4123526,8.1,850
tt4123562,7.4,255
tt4123588,7.2,305
tt4123630,7.5,322
tt4123650,4.9,1778
tt4123718,4.6,266
tt4123730,8.1,327
tt4123790,6.9,1735
tt4123792,7.7,1732
tt4123794,8.5,1881
tt4123822,6.1,104
tt4123836,7.6,558
tt4123848,8.0,1142
tt4123854,5.2,341
tt4123876,6.4,228
tt4123986,7.6,182
tt4123990,7.7,121
tt4123992,7.7,110
tt4123996,8.1,116
tt4124000,7.4,107
tt4124004,7.8,110
tt4124010,7.7,104
tt4124014,8.0,101
tt4124018,7.6,103
tt4124022,7.7,106
tt4124026,8.3,123
tt4124030,7.4,104
tt4124052,7.6,128
tt4124758,6.7,7501
tt4124824,7.3,201
tt4124848,7.5,364
tt4124858,8.1,483
tt4124938,6.8,828
tt4124980,5.5,166
tt4125220,6.1,385
tt4125222,8.6,495
tt4125300,7.1,1876
tt4125372,5.6,272
tt4125394,8.0,3152
tt4125398,7.9,2812
tt4125400,7.8,2695
tt4125402,8.4,2815
tt4125404,8.4,2671
tt4125406,8.6,2780
tt4125408,8.5,2696
tt4125416,8.6,9335
tt4125418,8.9,9323
tt4125420,9.1,9615
tt4125422,8.5,8926
tt4125424,8.7,8660
tt4125426,8.7,8820
tt4125428,9.3,11473
tt4125568,6.0,830
tt4125630,5.3,493
tt4125654,4.8,261
tt4125710,5.8,106
tt4125774,7.5,314
tt4125856,7.3,805
tt4125878,7.8,242
tt4125902,9.2,101
tt4126128,8.1,829
tt4126190,8.3,254
tt4126216,8.8,332
tt4126304,7.3,18323
tt4126312,7.2,1867
tt4126314,9.0,210
tt4126322,9.5,217
tt4126340,4.2,5519
tt4126382,7.8,270
tt4126394,5.5,3045
tt4126434,6.0,1236
tt4126438,6.1,10176
tt4126476,5.4,50971
tt4126494,8.1,533
tt4126500,8.9,377
tt4126522,8.6,261
tt4126568,4.1,4396
tt4126604,6.7,200
tt4126616,6.2,120
tt4126666,7.7,677
tt4126668,7.5,471
tt4126694,5.7,2002
tt4126696,7.8,476
tt4126890,8.4,217
tt4127138,7.2,844
tt4127260,8.4,3306
tt4127328,5.3,310
tt4127474,7.8,112
tt4127548,6.4,133
tt4127650,6.9,147
tt4128102,7.1,983
tt4128114,8.3,398
tt4128130,9.0,851
tt4128132,9.3,122
tt4128150,7.4,266
tt4128194,9.8,12352
tt4128270,7.9,489
tt4128286,7.9,702
tt4128290,8.0,705
tt4128292,7.8,786
tt4128296,8.1,850
tt4128382,4.2,674
tt4128514,3.8,398
tt4128566,8.1,3530
tt4128572,9.0,4094
tt4128574,8.7,3694
tt4128654,7.2,283
tt4128738,7.9,793
tt4128740,8.4,151
tt4128786,5.8,107
tt4129004,4.3,1948
tt4129044,6.3,115
tt4129160,7.7,349
tt4129162,6.4,255
tt4129180,6.2,263
tt4129312,7.7,144
tt4129316,7.9,132
tt4129318,7.8,140
tt4129320,7.5,1803
tt4129328,8.3,341
tt4129334,8.4,347
tt4129336,7.7,276
tt4129340,8.3,318
tt4129342,7.7,284
tt4129344,8.7,1466
tt4129428,6.4,10072
tt4129452,7.7,506
tt4129568,7.7,207
tt4129690,8.0,1090
tt4129802,6.5,161
tt4129870,5.7,10663
tt4129876,6.9,1823
tt4129900,5.4,268
tt4130022,8.4,831
tt4130026,8.4,102
tt4130168,6.8,998
tt4130180,4.2,267
tt4130418,8.4,5800
tt4130484,5.0,6090
tt4130488,4.7,181
tt4130716,8.1,687
tt4130944,6.8,736
tt4131022,8.5,151
tt4131024,8.3,135
tt4131026,9.0,188
tt4131028,8.5,153
tt4131030,9.1,194
tt4131150,6.7,104
tt4131188,7.3,524
tt4131206,6.8,278
tt4131210,6.9,276
tt4131240,5.7,768
tt4131324,5.2,403
tt4131428,7.5,279
tt4131496,5.9,16473
tt4131518,6.8,191
tt4131526,7.9,1122
tt4131552,6.5,1197
tt4131554,7.6,1187
tt4131556,7.9,1245
tt4131560,7.2,878
tt4131562,9.4,1651
tt4131564,8.6,1220
tt4131566,9.1,1525
tt4131568,7.7,1065
tt4131570,8.2,1147
tt4131572,8.4,1201
tt4131574,7.2,1163
tt4131576,8.1,1197
tt4131578,7.6,1124
tt4131580,8.1,1200
tt4131584,8.2,1181
tt4131586,6.9,1144
tt4131588,7.9,1352
tt4131594,5.8,253
tt4131606,8.7,33385
tt4131614,8.3,541
tt4131682,5.1,172
tt4131686,6.8,2850
tt4131692,8.0,199
tt4131746,7.6,193
tt4131748,7.8,189
tt4131754,7.6,181
tt4131756,6.8,331
tt4131800,6.2,6840
tt4131818,7.3,8555
tt4131856,7.1,103
tt4132008,7.5,1627
tt4132084,2.8,220
tt4132190,4.1,247
tt4132216,6.1,136
tt4132226,5.8,107
tt4132250,7.6,340
tt4132266,7.8,175
tt4132270,8.8,198
tt4132362,7.6,310
tt4132440,8.1,1580
tt4132474,8.5,206
tt4132514,7.6,1237
tt4132518,3.4,294
tt4132602,7.3,566
tt4132636,7.4,494
tt4132640,7.1,435
tt4132644,7.3,396
tt4132692,6.0,9040
tt4132718,7.8,812
tt4132778,6.9,171
tt4132794,6.4,993
tt4132862,7.6,1675
tt4133030,7.7,115
tt4133108,6.8,116
tt4133384,8.0,1351
tt4133458,7.2,180
tt4133554,7.7,776
tt4133630,8.6,780
tt4134622,7.2,719
tt4134632,6.9,457
tt4134636,7.2,603
tt4134638,7.5,463
tt4134706,8.2,442
tt4134712,7.4,321
tt4134772,8.6,518
tt4134784,8.8,435
tt4134826,2.7,217
tt4134958,8.5,275
tt4134964,8.2,166
tt4134988,6.2,847
tt4135076,6.5,1094
tt4135098,7.7,2708
tt4135176,7.4,115
tt4135218,6.8,7472
tt4135276,6.7,198
tt4135326,6.2,331
tt4135572,7.6,230
tt4135600,8.0,375
tt4135602,8.1,349
tt4135604,8.1,342
tt4135606,8.7,428
tt4135608,8.0,337
tt4135610,8.2,370
tt4135612,8.4,380
tt4135614,8.1,350
tt4135616,8.1,333
tt4135618,8.1,338
tt4135620,8.1,326
tt4135624,8.8,432
tt4135658,6.7,285
tt4135682,6.4,220
tt4135844,7.1,2987
tt4135886,7.8,1540
tt4135892,7.9,2032
tt4135896,7.7,252
tt4135904,7.7,1411
tt4135918,7.7,1362
tt4135960,8.1,1237
tt4135976,8.1,1221
tt4135988,8.7,124
tt4135992,8.3,182
tt4135994,8.8,216
tt4135996,8.5,181
tt4135998,8.1,156
tt4136002,8.6,209
tt4136004,9.0,215
tt4136006,8.8,275
tt4136010,8.5,1277
tt4136056,7.6,5779
tt4136084,6.8,55023
tt4136094,4.9,529
tt4136098,7.7,419
tt4136108,7.9,105
tt4136148,7.0,489
tt4136326,7.3,147
tt4136328,7.2,143
tt4136334,7.6,163
tt4136456,4.9,6045
tt4136518,2.9,180
tt4136534,7.8,122
tt4136590,7.6,364
tt4136636,6.7,349
tt4136686,6.1,193
tt4136694,6.4,250
tt4136696,5.7,646
tt4136700,7.4,325
tt4136774,8.2,4864
tt4136786,8.4,120
tt4136788,8.7,3455
tt4136828,4.6,980
tt4137030,8.5,151
tt4137046,8.2,123
tt4137058,8.6,120
tt4137062,8.5,102
tt4137064,8.9,116
tt4137068,8.9,103
tt4137324,6.9,912
tt4137442,7.4,108
tt4137474,8.6,335
tt4137596,6.2,1088
tt4137658,8.5,628
tt4137714,6.8,261
tt4137796,7.7,419
tt4137902,7.3,1187
tt4137924,6.2,634
tt4138004,2.9,128
tt4138046,8.0,587
tt4138074,8.1,547
tt4138088,7.7,665
tt4138126,8.1,599
tt4138154,8.0,568
tt4138196,9.3,114
tt4138254,4.8,175
tt4138324,8.6,5277
tt4138326,8.8,5681
tt4138338,9.6,14176
tt4138340,8.4,5410
tt4138344,9.0,6518
tt4138350,9.0,5976
tt4138352,8.2,5276
tt4138356,9.3,7064
tt4138376,8.3,5390
tt4138378,9.0,6524
tt4138408,8.0,329
tt4138488,6.4,694
tt4138602,7.0,607
tt4138886,7.3,371
tt4139124,6.2,48079
tt4139376,7.7,227
tt4139412,6.9,117
tt4139568,7.3,582
tt4139588,6.3,85983
tt4139598,6.5,121
tt4139620,7.5,171
tt4139718,5.5,268
tt4141024,5.2,593
tt4141260,5.7,218
tt4141318,9.2,1214
tt4141368,3.1,1948
tt4141512,7.8,1693
tt4141516,7.0,845
tt4141518,7.8,1619
tt4141524,8.1,1493
tt4141526,7.8,1544
tt4141528,7.8,1482
tt4141530,8.2,1504
tt4141534,8.5,1801
tt4141748,8.6,107
tt4141788,5.3,857
tt4141814,7.8,250
tt4142022,6.1,2601
tt4142072,8.6,1461
tt4142090,6.9,183
tt4142142,8.0,1431
tt4142262,5.5,172
tt4142340,9.0,134
tt4142394,3.5,963
tt4142526,8.9,4183
tt4142604,4.7,212
tt4142622,8.4,418
tt4142846,8.9,206
tt4142986,6.9,123
tt4143066,4.7,359
tt4143136,7.3,150
tt4143198,8.6,103
tt4143270,6.7,933
tt4143306,7.4,365
tt4143384,6.8,256
tt4143508,8.2,1650
tt4143596,8.6,2072
tt4143694,8.3,379
tt4143698,7.8,330
tt4143700,8.1,357
tt4143702,8.8,650
tt4143704,8.1,364
tt4143706,7.8,351
tt4143708,8.1,346
tt4143710,7.7,333
tt4143712,8.0,330
tt4143714,7.8,325
tt4143718,7.9,319
tt4143720,8.1,342
tt4143722,7.4,276
tt4143724,7.4,293
tt4143924,8.7,225
tt4143958,6.9,176
tt4144034,6.4,103
tt4144128,7.9,162
tt4144156,4.5,259
tt4144190,5.9,10083
tt4144206,4.7,274
tt4144272,6.9,1099
tt4144332,6.0,1866
tt4144350,5.7,4135
tt4144504,7.6,1233
tt4144660,7.4,110
tt4144662,7.2,104
tt4144664,7.5,136
tt4144882,5.7,141
tt4144890,7.5,1300
tt4144918,5.6,141
tt4144934,5.5,141
tt4144944,4.7,164
tt4145054,6.8,60199
tt4145108,4.4,828
tt4145178,8.1,7475
tt4145262,8.0,108
tt4145304,5.7,3153
tt4145318,8.0,374
tt4145324,3.4,2419
tt4145344,7.5,178
tt4145350,3.0,999
tt4145384,7.2,39350
tt4145454,6.1,334
tt4145496,7.7,320
tt4145588,6.8,310
tt4145594,7.2,312
tt4145760,6.9,4105
tt4145782,8.2,1173
tt4145836,2.6,556
tt4145844,8.8,143
tt4145952,8.0,399
tt4146008,8.0,181
tt4146128,6.8,11669
tt4146132,4.6,641
tt4146350,5.4,177
tt4146402,7.9,1091
tt4146410,5.6,1181
tt4146568,9.6,12249
tt4146622,4.7,3114
tt4146642,7.6,199
tt4146664,7.5,1358
tt4146866,7.8,130
tt4146870,7.4,129
tt4146872,7.4,128
tt4146874,7.4,127
tt4146960,8.0,143
tt4147148,7.2,199
tt4147188,8.3,1100
tt4147194,8.3,183
tt4147210,5.1,2376
tt4147270,7.8,343
tt4147278,8.2,376
tt4147376,7.5,801
tt4147378,8.0,798
tt4147572,4.3,110
tt4147596,4.4,255
tt4147684,7.6,477
tt4147712,8.0,701
tt4147738,9.1,157
tt4147742,9.2,149
tt4147744,9.6,190
tt4147746,8.9,162
tt4147748,9.1,149
tt4147780,5.3,1572
tt4147830,5.5,1099
tt4148030,6.2,332
tt4148232,8.0,235
tt4148400,7.9,4062
tt4148494,4.6,115
tt4148744,5.5,1182
tt4148944,8.5,761
tt4148964,7.7,150
tt4149092,8.2,118
tt4149112,8.9,237
tt4149606,8.1,305
tt4149656,6.3,536
tt4149696,7.0,420
tt4149732,5.7,1780
tt4149802,2.8,302
tt4149846,5.0,138
tt4150306,8.2,160
tt4150494,6.4,1429
tt4150518,7.5,335
tt4150580,7.5,104
tt4150584,8.3,119
tt4150586,8.3,101
tt4150588,8.3,105
tt4150592,8.3,107
tt4150594,8.5,114
tt4150600,8.6,101
tt4150646,5.3,267
tt4150770,8.8,239
tt4150772,5.7,149
tt4150774,8.4,222
tt4150794,5.6,248
tt4150832,7.9,997
tt4150884,9.0,2153
tt4150906,8.4,116
tt4150988,7.0,221
tt4151098,8.2,150
tt4151192,4.1,2875
tt4151206,6.0,171
tt4151212,7.3,233
tt4151250,5.0,288
tt4151288,8.7,2508
tt4151320,6.4,704
tt4151398,8.3,1378
tt4151418,8.1,296
tt4151422,7.9,229
tt4151670,8.2,390
tt4151722,7.9,227
tt4151772,6.6,323
tt4151774,6.9,320
tt4151776,7.5,525
tt4151780,7.0,314
tt4151942,8.1,1156
tt4152092,8.5,1226
tt4152158,8.4,1049
tt4152216,7.3,142
tt4152374,4.0,236
tt4153226,7.8,219
tt4153268,8.6,380
tt4153324,7.0,1731
tt4153330,6.1,192
tt4153358,4.8,105
tt4153684,7.6,682
tt4153708,4.3,118
tt4153828,5.4,1032
tt4154004,2.8,183
tt4154086,7.3,101
tt4154664,6.8,523109
tt4154728,7.0,231
tt4154756,8.5,988558
tt4154796,8.4,1021849
tt4154858,5.0,24976
tt4154916,5.4,37432
tt4155122,7.8,758
tt4155144,3.8,556
tt4155322,8.5,1045
tt4155332,8.4,983
tt4155334,8.3,952
tt4155354,7.5,1430
tt4155534,5.8,3271
tt4155544,8.0,473
tt4155550,8.0,489
tt4155552,7.5,730
tt4155916,7.0,1345
tt4155918,7.5,1326
tt4155926,8.2,1473
